Id,Label,timeset,description,url,cluster,weight<links>,weight<total_link_strength>,weight<citations>,weight<norm._citations>,score<pub._year>,score<citations>,score<norm._citations>,grain for green,beijing-tianjin sandstorm source control,stimulated
1772,glenday (2006),,"<table><tr><td>Authors:</td><td>glenday, j</td></tr><tr><td>Title:</td><td>carbon storage and emissions offset potential in an east african tropical rainforest</td></tr><tr><td>Source:</td><td>forest ecology and management, 235(1-3), 72-83</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.foreco.2006.08.014,1,53,74,51,1.1325,2006,51,1.1325,,,
1773,gibbons (2006),,"<table><tr><td>Authors:</td><td>gibbons, p; mackey, bg; roxburgh, sh; woldendorp, g; wood, sw</td></tr><tr><td>Title:</td><td>assessing the carbon sequestration potential of managed forests: a case study from temperate australia</td></tr><tr><td>Source:</td><td>journal of applied ecology, 43(6), 1149-1159</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1111/j.1365-2664.2006.01221.x,1,123,142,40,0.8883,2006,40,0.8883,,,
1774,matsumoto (2006),,"<table><tr><td>Authors:</td><td>matsumoto, k</td></tr><tr><td>Title:</td><td>model simulations of carbon sequestration in the northwest pacific by patch fertilization</td></tr><tr><td>Source:</td><td>journal of oceanography, 62(6), 887-902</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1007/s10872-006-0106-y,4,152,499,4,0.0888,2006,4,0.0888,,,
1775,omonode (2006),,"<table><tr><td>Authors:</td><td>omonode, ra; vyn, tj</td></tr><tr><td>Title:</td><td>vertical distribution of soil organic carbon and nitrogen under warm-season native grasses relative to croplands in west-central indiana, usa</td></tr><tr><td>Source:</td><td>agriculture ecosystems & environment, 117(2-3), 159-170</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.agee.2006.03.031,3,88,128,30,0.6662,2006,30,0.6662,,,
1776,baciocchi (2006),,"<table><tr><td>Authors:</td><td>baciocchi, r; mazzotti, m; storti, g</td></tr><tr><td>Title:</td><td>process design and energy requirements for the capture of carbon dioxide from air</td></tr><tr><td>Source:</td><td>chemical engineering and processing, 45(12), 1047-1058</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.cep.2006.03.015,2,29,34,87,1.932,2006,87,1.932,,,
1777,bathmann (2006),,"<table><tr><td>Authors:</td><td>bathmann, u; jansen, s; klaas, c; kragefsky, s; von harbou, l</td></tr><tr><td>Title:</td><td>reproductive response of the copepod rhincalanus gigas to an iron-induced phytoplankton bloom in the southern ocean</td></tr><tr><td>Source:</td><td>polar biology, 29(12), 1039-1044</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1007/s00300-006-0147-0,4,97,169,10,0.2221,2006,10,0.2221,,,
1778,hirsch (2006),,"<table><tr><td>Authors:</td><td>hirsch, d; mazzotti, m; nikulshina, v; steinfeld, a</td></tr><tr><td>Title:</td><td>co2 capture from air and co-production of h-2 via the ca(oh)(2)-caco3 cycle using concentrated solar power - thermodynamic analysis</td></tr><tr><td>Source:</td><td>energy, 31(12), 1715-1725</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.energy.2005.09.014,2,20,56,50,1.1103,2006,50,1.1103,,,
1779,hegde (2006),,"<table><tr><td>Authors:</td><td>hegde, gt; murthy, ik; ravindranath, nh; sudha, p</td></tr><tr><td>Title:</td><td>methodological issues in developing a community forestry greenhouse gas emissions mitigation project in mancherial forest division of andhra pradesh, india</td></tr><tr><td>Source:</td><td>environmental science & policy, 9(6), 525-537</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.envsci.2006.03.008,1,53,60,3,0.0666,2006,3,0.0666,,,
1780,assmy (2006),,"<table><tr><td>Authors:</td><td>assmy, p; henjes, j; montresor, m; smetacek, v</td></tr><tr><td>Title:</td><td>auxospore formation by the silica-sinking, oceanic diatom fragilariopsis kerguelensis (bacillariophyceae)</td></tr><tr><td>Source:</td><td>journal of phycology, 42(5), 1002-1006</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1111/j.1529-8817.2006.00260.x,4,14,25,30,0.6662,2006,30,0.6662,,,
1781,ebinger (2006),,"<table><tr><td>Authors:</td><td>ebinger, mh; lal, r; parrish, dj; sartori, f</td></tr><tr><td>Title:</td><td>potential soil carbon sequestration and co2 offset by dedicated energy crops in the usa</td></tr><tr><td>Source:</td><td>critical reviews in plant sciences, 25(5), 441-472</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1080/07352680600961021,3,433,1019,68,1.51,2006,68,1.51,,,
1782,byrne (2006),,"<table><tr><td>Authors:</td><td>byrne, ka; milne, r</td></tr><tr><td>Title:</td><td>carbon stocks and sequestration in plantation forests in the republic of ireland</td></tr><tr><td>Source:</td><td>forestry, 79(4), 361-369</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1093/forestry/cpl026,1,16,21,6,0.1332,2006,6,0.1332,,,
1783,benitez (2006),,"<table><tr><td>Authors:</td><td>benitez, pc; obersteiner, m</td></tr><tr><td>Title:</td><td>site identification for carbon sequestration in latin america: a grid-based economic approach</td></tr><tr><td>Source:</td><td>forest policy and economics, 8(6), 636-651</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.forpol.2004.12.003,1,113,172,11,0.2443,2006,11,0.2443,,,
1784,alcamo (2006),,"<table><tr><td>Authors:</td><td>alcamo, j; schaldach, r</td></tr><tr><td>Title:</td><td>coupled simulation of regional land use change and soil carbon sequestration: a case study for the state of hesse in germany</td></tr><tr><td>Source:</td><td>environmental modelling & software, 21(10), 1430-1446</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.envsoft.2005.07.005,3,88,102,20,0.4441,2006,20,0.4441,,,
1785,halvorson (2006),,"<table><tr><td>Authors:</td><td>halvorson, ad; liu, xjj; mosier, ar; reule, ca</td></tr><tr><td>Title:</td><td>net global warming potential and greenhouse gas intensity in irrigated cropping systems in northeastern colorado</td></tr><tr><td>Source:</td><td>journal of environmental quality, 35(4), 1584-1598</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.2134/jeq2005.0232,3,162,289,273,6.0624,2006,273,6.0624,,,
1786,albrecht (2006),,"<table><tr><td>Authors:</td><td>albrecht, sl; allen, lh; boote, kj; newman, yc; skirvin, kw; thomas, jmg</td></tr><tr><td>Title:</td><td>soil organic carbon and nitrogen accumulation in plots of rhizoma perennial peanut and bahiagrass grown in elevated carbon dioxide and temperature</td></tr><tr><td>Source:</td><td>journal of environmental quality, 35(4), 1405-1412</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.2134/jeq2005.0156,3,229,284,6,0.1332,2006,6,0.1332,,,
1787,heath (2006),,"<table><tr><td>Authors:</td><td>heath, ls; smith, je; woodbury, pb</td></tr><tr><td>Title:</td><td>land use change effects on forest carbon cycling throughout the southern united states</td></tr><tr><td>Source:</td><td>journal of environmental quality, 35(4), 1348-1363</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.2134/jeq2005.0148,1,250,390,24,0.533,2006,24,0.533,,,
1788,lal (2006),,"<table><tr><td>Authors:</td><td>lal, r; shrestha, rk</td></tr><tr><td>Title:</td><td>ecosystem carbon budgeting and soil carbon sequestration in reclaimed mine soil</td></tr><tr><td>Source:</td><td>environment international, 32(6), 781-796</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.envint.2006.05.001,3,219,311,90,1.9986,2006,90,1.9986,,,
1790,jobbagy (2006),,"<table><tr><td>Authors:</td><td>jobbagy, eg; nosetto, md; paruelo, jm</td></tr><tr><td>Title:</td><td>carbon sequestration in semi-arid rangelands: comparison of pinus ponderosa plantations and grazing exclusion in nw patagonia</td></tr><tr><td>Source:</td><td>journal of arid environments, 67(1), 142-156</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.jaridenv.2005.12.008,1,156,205,74,1.6433,2006,74,1.6433,,,
1791,aumont (2006),,"<table><tr><td>Authors:</td><td>aumont, o; bopp, l</td></tr><tr><td>Title:</td><td>globalizing results from ocean in situ iron fertilization studies</td></tr><tr><td>Source:</td><td>global biogeochemical cycles, 20(2)</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1029/2005gb002591,4,163,713,276,6.129,2006,276,6.129,,,
1792,breuer (2006),,"<table><tr><td>Authors:</td><td>breuer, l; frede, hg; huisman, ja; keller, t</td></tr><tr><td>Title:</td><td>impact of a conversion from cropland to grassland on c and n storage and related soil properties: analysis of a 60-year chronosequence</td></tr><tr><td>Source:</td><td>geoderma, 133(1-2), 6-18</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.geoderma.2006.03.033,3,317,618,43,0.9549,2006,43,0.9549,,,
1793,assmy (2006),,"<table><tr><td>Authors:</td><td>assmy, p; hoffmann, lj; lochte, k; peeken, i; veldhuis, m</td></tr><tr><td>Title:</td><td>different reactions of southern ocean phytoplankton size classes to iron fertilization</td></tr><tr><td>Source:</td><td>limnology and oceanography, 51(3), 1217-1229</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",,4,119,374,95,2.1096,2006,95,2.1096,,,
1794,krijgsman (2006),,"<table><tr><td>Authors:</td><td>krijgsman, p; schuiling, rd</td></tr><tr><td>Title:</td><td>enhanced weathering: an effective and cheap tool to sequester co2</td></tr><tr><td>Source:</td><td>climatic change, 74(1-3), 349-354</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1007/s10584-005-3485-y,3,7,7,86,1.9098,2006,86,1.9098,,,
1795,azar (2006),,"<table><tr><td>Authors:</td><td>azar, c; larson, e; lindgren, k; mollersten, k</td></tr><tr><td>Title:</td><td>carbon capture and storage from fossil fuels and biomass - costs and potential role in stabilizing the atmosphere</td></tr><tr><td>Source:</td><td>climatic change, 74(1-3), 47-79</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1007/s10584-005-3484-7,2,111,167,166,3.6863,2006,166,3.6863,,,
1796,ha-duong (2006),,"<table><tr><td>Authors:</td><td>ha-duong, m; keith, dw; stolaroff, jk</td></tr><tr><td>Title:</td><td>climate strategy with co2 capture from the air</td></tr><tr><td>Source:</td><td>climatic change, 74(1-3), 17-45</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1007/s10584-005-9026-x,2,125,157,173,3.8417,2006,173,3.8417,,,
1797,nishioka (2006),,"<table><tr><td>Authors:</td><td>nishioka, j; ota, t; saito, h; suzuki, k; tsuda, a</td></tr><tr><td>Title:</td><td>role of heterotrophic dinoflagellate gyrodinium sp in the fate of an iron induced diatom bloom</td></tr><tr><td>Source:</td><td>geophysical research letters, 33(9)</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1029/2005gl025366,4,119,243,27,0.5996,2006,27,0.5996,,,
1798,hua (2006),,"<table><tr><td>Authors:</td><td>hua, oy; shao, b; tian, yq; wang, cm; xu, hy; zhao, jg</td></tr><tr><td>Title:</td><td>soil carbon changes following afforestation with olga bay larch (larix olgensis henry) in northeastern china</td></tr><tr><td>Source:</td><td>journal of integrative plant biology, 48(5), 503-512</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1111/j.1744-7909.2006.00264.x,1,188,386,27,0.5996,2006,27,0.5996,,,
1799,lal (2006),,"<table><tr><td>Authors:</td><td>lal, r</td></tr><tr><td>Title:</td><td>enhancing crop yields in the developing countries through restoration of the soil organic carbon pool in agricultural lands</td></tr><tr><td>Source:</td><td>land degradation & development, 17(2), 197-209</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1002/ldr.696,3,257,460,219,4.8632,2006,219,4.8632,,,
1800,he (2006),,"<table><tr><td>Authors:</td><td>he, xx; izaurralde, rc; rosenberg, nj; thomson, am</td></tr><tr><td>Title:</td><td>climate change impacts on agriculture and soil carbon sequestration potential in the huang-hai plain of china</td></tr><tr><td>Source:</td><td>agriculture ecosystems & environment, 114(2-4), 195-209</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.agee.2005.11.001,3,198,268,75,1.6655,2006,75,1.6655,,,
1801,jacinthe (2006),,"<table><tr><td>Authors:</td><td>jacinthe, pa; lal, r; ussiri, dan</td></tr><tr><td>Title:</td><td>post-reclamation land use effects on properties and carbon sequestration in minesoils of southeastern ohio</td></tr><tr><td>Source:</td><td>soil science, 171(3), 261-271</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1097/01.ss.0000199702.68654.1e,3,113,166,19,0.4219,2006,19,0.4219,,,
1802,parshotam (2006),,"<table><tr><td>Authors:</td><td>parshotam, a; ross, dj; scott, na; tate, kr</td></tr><tr><td>Title:</td><td>processes influencing soil carbon storage following afforestation of pasture with pinus radiata at different stocking densities in new zealand</td></tr><tr><td>Source:</td><td>australian journal of soil research, 44(2), 85-96</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1071/sr05013,1,186,323,21,0.4663,2006,21,0.4663,,,
1803,varvel (2006),,"<table><tr><td>Authors:</td><td>varvel, ge</td></tr><tr><td>Title:</td><td>soil organic carbon changes in diversified rotations of the western corn belt</td></tr><tr><td>Source:</td><td>soil science society of america journal, 70(2), 426-433</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.2136/sssaj2005.0100,3,108,132,28,0.6218,2006,28,0.6218,,,
1804,bernoux (2006),,"<table><tr><td>Authors:</td><td>bernoux, m; blavet, d; cerri, cc; cerri, cep; metay, a; milne, e; neto, ms; pavei, m; perrin, as; piccolo, md; razafimbelo, t; scopel, e</td></tr><tr><td>Title:</td><td>cropping systems, carbon sequestration and erosion in brazil, a review</td></tr><tr><td>Source:</td><td>agronomy for sustainable development, 26(1), 1-8</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1051/agro:2005055,3,147,222,83,1.8431,2006,83,1.8431,,,
1805,duiker (2006),,"<table><tr><td>Authors:</td><td>duiker, sw; niu, xz</td></tr><tr><td>Title:</td><td>carbon sequestration potential by afforestation of marginal agricultural land in the midwestern us</td></tr><tr><td>Source:</td><td>forest ecology and management, 223(1-3), 415-427</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",http://dx.doi.org/10.1016/j.foreco.2005.12.044,1,305,484,55,1.2214,2006,55,1.2214,,,
1806,behan (2006),,"<table><tr><td>Authors:</td><td>behan, j; mcquinn, k; roche, mj</td></tr><tr><td>Title:</td><td>rural land use: traditional agriculture or forestry?</td></tr><tr><td>Source:</td><td>land economics, 82(1), 112-123</td></tr><tr><td>Year:</td><td>2006</td></tr></table>",,1,47,64,11,0.2443,2006,11,0.2443,,,
1807,bange (2005),,"<table><tr><td>Authors:</td><td>bange, hw; lochte, k; peeken, i; walter, s; webb, a</td></tr><tr><td>Title:</td><td>nitrous oxide measurements during eifex, the european iron fertilization experiment in the subpolar south atlantic ocean</td></tr><tr><td>Source:</td><td>geophysical research letters, 32(23)</td></tr><tr><td>Year:</td><td>2005</td></tr></table>",http://dx.doi.org/10.1029/2005gl024619,4,50,68,15,0.2414,2005,15,0.2414,,,
1808,avissar (2005),,"<table><tr><td>Authors:</td><td>avissar, r; barrett, dj; cook, cw; farley, ka; jackson, rb; jobbagy, eg; le maitre, dc; mccarl, ba; murray, bc; roy, sb</td></tr><tr><td>Title:</td><td>trading water for carbon with biological sequestration</td></tr><tr><td>Source:</td><td>science, 310(5756), 1944-1947</td></tr><tr><td>Year:</td><td>2005</td></tr></table>",http://dx.doi.org/10.1126/science.1119282,1,150,223,498,8.0132,2005,498,8.0132,,,
1809,krom (2005),,"<table><tr><td>Authors:</td><td>krom, md; mantoura, rfc; polychronaki, t; psarra, s; stambler, n; tanaka, t; thingstad, tf; tselepides, a; zohary, t</td></tr><tr><td>Title:</td><td>phytoplankton response to a lagrangian phosphate addition in the levantine sea (eastern mediterranean)</td></tr><tr><td>Source:</td><td>deep-sea research part ii-topical studies in oceanography, 52(22-23), 2944-2960</td></tr><tr><td>Year:</td><td>2005</td></tr></table>",http://dx.doi.org/10.1016/j.dsr2.2005.08.015,4,108,238,41,0.6597,2005,41,0.6597,,,
1810,andren (2005),,"<table><tr><td>Authors:</td><td>andren, o; karlsson, t; perala, p; regina, k; rounsevell, m; smith, p; van wesemael, b</td></tr><tr><td>Title:</td><td>carbon sequestration potential in european croplands has been overestimated</td></tr><tr><td>Source:</td><td>global change biology, 11(12), 2153-2163</td></tr><tr><td>Year:</td><td>2005</td></tr></table>",http://dx.doi.org/10.1111/j.1365-2486.2005.01052.x,3,133,210,83,1.3355,2005,83,1.3355,,,
1811,lal (2005),,"<table><tr><td>Authors:</td><td>lal, r; lorenz, k</td></tr><tr><td>Title:</td><td>the depth distribution of soil organic carbon in relation to land use and management and the potential of carbon sequestration in subsoil horizons</td></tr><tr><td>Source:</td><td>advances in agronomy, vol 88, 88, 35-66</td></tr><tr><td>Year:</td><td>2005</td></tr></table>",http://dx.doi.org/10.1016/s0065-2113(05)88002-2,3,429,957,172,2.7676,2005,172,2.7676,,,
1812,keith (2005),,"<table><tr><td>Authors:</td><td>keith, dw; rhodes, js</td></tr><tr><td>Title:</td><td>engineering economic analysis of biomass igcc with carbon capture and storage</td></tr><tr><td>Source:</td><td>biomass & bioenergy, 29(6), 440-450</td></tr><tr><td>Year:</td><td>2005</td></tr></table>",http://dx.doi.org/10.1016/j.biombioe.2005.06.007,2,69,86,88,1.416,2005,88,1.416,,,
